runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
1,0,338672,2141240,200404,376184,0,0,0,0,645,208,25,0,75,0,0,0,"-1,271733591","1,0002461613","0,526508613","-0,395017123","0,745144616","-0,491495416","-0,831349253"
1,0,338672,1377360,200412,376184,0,0,0,6,664,222,24,2,75,0,0,0,"-0,178108114","0,4504004919","1,6786623716","-0,323166953","-0,417084363","0,0374424372","0,2634307503"
1,0,338672,619696,200412,376184,0,0,0,2,669,215,24,1,75,0,0,0,"-0,762216966","0,4149827431","1,3755023774","-1,186320864","-0,595621601","0,9484119613","-0,385606245"
1,0,338672,2331476,200412,376184,0,0,0,0,605,270,24,1,74,0,0,0,"-0,568881289","0,5255650925","1,0563975525","-0,17482257","0,6211684245","-0,828107412","0,0827125452"
1,0,338672,1571700,200420,376176,0,0,0,88,398,236,24,1,75,0,0,0,"-1,058719499","0,0561230713","1,1836448234","-0,730808553","0,1588596345","-0,051052197","0,1605434842"
1,0,338672,809908,200420,376184,0,0,0,2,389,225,24,1,75,0,0,0,"-1,154313014","0,1641295556","1,1921474932","-1,312922206","-0,341317369","0,7182904357","0,0612316291"
1,0,338672,2522572,200420,376184,0,0,0,0,422,245,24,1,74,0,0,0,"-0,858005814","0,3229553406","0,9204510215","-0,248222685","0,8509932774","-1,053409644","0,4210225973"
1,0,338672,1779172,200428,376184,0,0,0,6,399,231,24,1,75,0,0,0,"-1,097771321","0,1816404861","1,0532707272","-0,680437045","0,312319957","-0,26488601","0,2896968706"
1,0,338672,1021412,200428,376184,0,0,0,2,398,221,24,2,75,0,0,0,"-0,583255259","0,201967711","1,5812771057","-0,797579953","-0,53577411","0,3622862872","0,5618655946"
1,0,338672,2675476,200428,376184,0,0,0,0,423,259,24,1,74,0,0,0,"-0,836036279","0,3426321957","0,9000185088","-0,1358746","0,9469294918","-1,205738362","0,4466888559"
1,0,338672,1963860,200436,376184,0,0,0,6,443,210,23,2,75,0,0,0,"-0,532072317","-0,404744965","1,6409055002","-0,40499509","0,1442505673","-0,564042258","1,1769804163"
1,0,338672,1201988,200436,376184,0,0,0,2,636,208,24,1,75,0,0,0,"-0,799138297","0,3798743963","1,2659622352","-0,855361637","-0,178652263","0,3499049085","-0,179430811"
1,0,338672,2829240,200436,376184,0,0,0,0,681,251,24,2,74,0,0,0,"0,092693132","0,610643646","1,4359611721","0,5677131303","0,5995871449","-1,469369383","0,5746052741"
1,0,338672,2149840,200444,376184,0,0,0,6,656,224,24,1,75,0,0,0,"-0,71759942","0,4191329526","1,1378161098","-0,216785755","0,4499948067","-0,607895869","0,0198106416"
1,0,338672,1385968,200444,376184,0,0,0,2,659,211,25,1,75,0,0,0,"-0,719433518","1,0429073427","1,0729344467","-0,477245985","-0,116685812","0,1381136828","-0,596416326"
1,0,338672,632368,200444,376184,0,0,0,0,730,312,24,1,75,0,0,0,"-0,56717058","0,5976549286","1,4236535131","-1,022500533","-0,670785739","0,9652677389","-0,556998652"
1,0,338672,2339796,200452,376184,0,0,0,10,677,245,24,1,74,0,0,0,"-0,487744375","0,5483130102","1,1034267676","-0,11975121","0,606180297","-0,832005852","-0,004477073"
1,0,338672,1575924,200452,376184,0,0,0,2,659,217,24,1,75,0,0,0,"-0,743250896","0,4159324533","1,2227096307","-0,588094914","0,0608636514","-0,025338266","-0,123497023"
1,0,338672,810036,200452,376184,0,0,0,0,649,210,24,1,75,0,0,0,"-0,793192197","0,3956976682","1,3323917935","-1,091014501","-0,453546625","0,750760467","-0,299765714"
1,0,338672,2512928,200460,376188,0,0,0,8,597,297,25,1,75,0,0,0,"-0,67313794","1,0900125422","0,8868410442","0,2742684591","0,632163377","-0,997775935","-0,29722933"
1,0,338672,1756992,200460,376188,0,0,0,2,394,223,24,2,75,0,0,0,"-0,562819249","0,2068296709","1,4659599723","-0,333521712","-0,032750707","-0,386171283","0,7577450468"
1,0,338672,1003088,200460,376188,0,0,0,0,393,218,24,1,75,0,0,0,"-1,152330051","0,1651011116","1,1616368758","-1,195856343","-0,20730153","0,5206268484","0,1148085205"
1,0,338672,2673120,200468,376188,0,0,0,6,525,376,24,1,74,0,0,0,"-0,555610959","0,5765662451","0,9868001438","0,0845542173","0,830044228","-1,16335198","0,1867831782"
1,0,338672,1954564,200468,376188,0,0,0,2,390,225,24,1,75,0,0,0,"-1,115321537","0,1745845237","1,0160789264","-0,587402946","0,4398809872","-0,446080349","0,3583599732"
1,0,338672,1194780,200468,376188,0,0,0,0,389,208,24,1,75,0,0,0,"-1,163006025","0,1504707598","1,1279821127","-1,088627757","-0,068828161","0,3228485212","0,1797636917"
2,0,338672,2821628,200476,376192,0,0,0,6,423,255,24,1,75,0,0,0,"-0,82095998","0,5631480047","0,9883601897","1,3614133241","4,6896595888","2,0634971492","0,9978643221"
3,0,338672,2144276,200476,376192,0,0,0,4,390,206,24,1,75,0,0,0,"-0,767092754","0,7896656857","1,1417842536","2,1842962732","7,9607833902","6,117384612","1,4093207721"
1,0,338672,1380404,200476,376192,0,0,0,0,601,210,24,1,75,0,0,0,"-0,844705741","0,3550655565","1,2177461256","-0,774114673","-0,041729237","0,1638311592","-0,081320634"
1,0,338672,614516,200484,376192,0,0,0,12,663,231,24,1,75,0,0,0,"-0,751454871","0,4160024756","1,389575328","-1,168436951","-0,607267205","0,9563780125","-0,399772767"
1,0,338672,2324704,200484,376192,0,0,0,2,682,248,24,2,74,0,0,0,"0,0722531707","0,603003999","1,5178725936","0,2485755489","0,2554886965","-0,956781239","0,444344709"
1,0,338672,1561092,200484,376192,12,0,12,0,657,228,24,2,75,0,0,0,"-0,157018051","0,4753523039","1,6547221327","-0,186256747","-0,321358577","-0,134202548","0,3888912058"
1,0,338672,813396,200492,376192,0,0,0,6,666,222,24,1,75,0,0,0,"-0,75359026","0,418728862","1,3517081115","-1,054786959","-0,46702216","0,7523487988","-0,338761527"
1,0,338672,2513824,200492,376192,0,0,0,2,693,275,24,2,74,0,0,0,"0,1245498605","0,6485514034","1,4997742326","0,4066059503","0,3640944212","-1,141691929","0,453011494"
1,0,338672,1749704,200492,376192,0,0,0,0,670,241,25,1,75,0,0,0,"-0,660543197","1,0979715077","1,0268736261","-0,207146458","0,1094093409","-0,223931925","-0,542337544"
1,0,338672,987848,200500,376184,0,0,0,6,680,260,24,1,75,0,0,0,"-0,685162198","0,4806488264","1,3394781124","-0,891758432","-0,376140254","0,5852218967","-0,348323642"
1,0,338672,2619240,200500,376192,0,0,0,2,603,270,24,2,74,0,0,0,"-0,009315","0,5581988758","1,4325725164","0,385396555","0,4807316921","-1,262527922","0,6157956072"
1,0,338672,1867656,200500,376192,0,0,0,0,384,211,24,1,75,0,0,0,"-1,145091902","0,1552028937","1,0220291848","-0,664115034","0,3912467687","-0,361743232","0,3598921405"
1,0,338672,1131396,200508,376192,0,0,0,14,396,231,24,2,75,0,0,0,"-0,568655515","0,1972292193","1,5811592615","-0,707481837","-0,46746495","0,2523557089","0,5757515443"
1,0,338672,2766136,200508,376192,0,0,0,2,430,275,24,2,74,0,0,0,"-0,252000582","0,4020496271","1,3145755149","0,3245548334","0,6585700046","-1,434857004","0,900665098"
1,0,338672,2090780,200508,376192,0,0,0,0,392,223,24,1,75,0,0,0,"-1,112677876","0,1794930556","0,9942207105","-0,50299368","0,53304957","-0,584972165","0,3954686432"
1,0,338672,1341244,200516,376192,0,0,0,6,397,230,24,1,75,0,0,0,"-1,120830527","0,1786575353","1,1220344311","-0,959607539","0,0138579066","0,1798159418","0,1820606772"
1,0,338672,579452,200516,376192,0,0,0,2,394,218,24,1,75,0,0,0,"-1,166970166","0,1620028154","1,2316643153","-1,460589455","-0,497922001","0,951570881","0,0030254359"
1,0,338672,2287860,200516,376192,0,0,0,0,423,247,24,1,75,0,0,0,"-1,034193842","0,2402833847","0,9854654401","-0,324670286","0,6395130458","-0,775869592","0,3799212556"
1,0,338672,1534228,200524,376192,0,0,0,6,609,223,24,1,75,0,0,0,"-0,812266578","0,3720904059","1,2089478371","-0,649819743","0,0511158549","0,0113330947","-0,0688786"
1,0,338672,772436,200524,376192,0,0,0,2,653,217,24,2,75,0,0,0,"-0,22763968","0,4399313282","1,763361532","-0,723959693","-0,822931728","0,6497292297","0,1332738336"
1,0,338672,2490768,200524,376196,0,0,0,0,681,259,24,1,75,0,0,0,"-0,636913108","0,5009435286","1,0999874589","0,0535164201","0,6513296749","-0,943882341","0,0474169095"
1,0,338672,1726888,200532,376196,0,0,0,6,637,211,24,1,75,0,0,0,"-0,778350637","0,3852714913","1,1926361987","-0,514660102","0,1765331283","-0,18344394","-0,048283894"
1,0,338672,961032,200532,376196,0,0,0,2,656,220,24,1,75,0,0,0,"-0,76911768","0,415511447","1,3190058031","-0,976055494","-0,360245721","0,6001331302","-0,279516272"
1,0,338672,2667512,200532,376196,0,0,0,0,689,263,24,2,74,0,0,0,"0,1079091871","0,6354692423","1,4700234196","0,486109763","0,4777023283","-1,301396999","0,5125152471"
1,0,338672,1903648,200540,376196,0,0,0,6,691,291,24,1,75,0,0,0,"-0,604690672","0,5373109532","1,2101420573","-0,269566961","0,2264296039","-0,338114727","-0,153722987"
1,0,338672,1139768,200540,376196,0,0,0,2,654,208,25,1,75,0,0,0,"-0,742825501","1,0362089026","1,1101180771","-0,639908205","-0,281673686","0,3868972398","-0,647857719"
1,0,338672,2770348,200540,376196,0,0,0,0,591,252,25,1,74,0,0,0,"-0,563065967","1,1335063797","0,8021544496","0,3096510519","0,8854571411","-1,30931485","-0,192018399"
1,0,338672,2088648,200548,376196,0,0,0,8,397,231,24,1,75,0,0,0,"-1,094228697","0,1829928647","1,0093155468","-0,483566094","0,5234439485","-0,58029199","0,3743666536"
1,0,338672,1332968,200548,376196,0,0,0,2,386,222,24,1,75,0,0,0,"-1,149539318","0,165690033","1,1117038581","-0,986773314","0,0180723011","0,1847556336","0,2075393172"
1,0,338672,571176,200548,376196,0,0,0,0,393,218,24,1,75,0,0,0,"-1,171144781","0,165294455","1,2307635435","-1,468337549","-0,503154022","0,9597073648","0,0049174703"
1,0,338672,2285440,200556,376196,0,0,0,8,426,262,24,1,74,0,0,0,"-0,843360397","0,3385163039","0,9753731976","-0,368146302","0,6753255424","-0,808124948","0,3346039848"
1,0,338672,1521560,200556,376196,0,0,0,2,400,229,24,2,75,0,0,0,"-0,559736365","0,2217792741","1,5091982551","-0,469842525","-0,200647179","-0,144819385","0,6849015959"
1,0,338672,755704,200556,376196,0,0,0,0,384,212,24,1,75,0,0,0,"-1,184934236","0,150859191","1,196174488","-1,366061825","-0,369536999","0,7694065885","0,0716088779"
1,0,338672,2466336,200564,376196,0,0,0,6,423,255,24,2,74,0,0,0,"-0,29526355","0,3642118931","1,3596328211","0,1117960406","0,4674754353","-1,135363902","0,8492023402"
1,0,338672,1706812,200564,376196,0,0,0,2,593,204,24,1,75,0,0,0,"-0,854600254","0,342229385","1,16590393","-0,578573619","0,187438834","-0,170846541","0,0211077841"
1,0,338672,942940,200564,376196,0,0,0,0,647,218,24,1,75,0,0,0,"-0,787541108","0,4086604112","1,3147571811","-0,999441675","-0,36733543","0,6167126981","-0,266734253"
1,0,338672,2652492,200572,376196,0,0,0,6,682,253,25,1,74,0,0,0,"-0,431302586","1,211709965","0,8791735404","0,3257053387","0,7611031012","-1,176552612","-0,360044453"
1,0,338672,1887628,200572,376196,0,0,0,2,644,209,24,1,75,0,0,0,"-0,768552256","0,3982030364","1,1673090057","-0,411990538","0,2843505416","-0,346623331","-0,010307944"
1,0,338672,1125756,200572,376196,0,0,0,0,664,236,24,1,75,0,0,0,"-0,736692642","0,4486498562","1,2993209119","-0,849280758","-0,260683325","0,4370587039","-0,260178967"
1,0,338672,2752284,200580,376196,0,0,0,6,694,276,24,1,74,0,0,0,"-0,421797889","0,616609947","1,0527564906","0,1865991632","0,8617593916","-1,242869872","0,0564858502"
1,0,338672,2068788,200580,376196,0,0,0,2,664,228,24,1,75,0,0,0,"-0,712262637","0,442262441","1,1539835762","-0,259074609","0,3879056452","-0,523956024","-0,009451648"
1,0,338672,1304916,200580,376196,0,0,0,0,656,209,24,1,75,0,0,0,"-0,772547972","0,4090123862","1,2622576045","-0,771410609","-0,119200736","0,2477190091","-0,177120788"
1,0,338672,539028,200588,376196,0,0,0,8,693,242,24,1,75,0,0,0,"-0,704553938","0,4675167239","1,4175968894","-1,179927086","-0,679519419","1,0393630386","-0,466759686"
1,0,338672,2251508,200588,376196,0,0,0,2,471,279,24,1,75,0,0,0,"-0,931823361","0,3246351801","1,0277573927","-0,267606842","0,5732339787","-0,725339391","0,2716652137"
1,0,338672,1495828,200588,376196,0,0,0,0,387,218,24,1,75,0,0,0,"-1,14964583","0,1673259593","1,0847321551","-0,888498972","0,1310409376","0,0181896614","0,2548492555"
1,0,338672,729940,200596,376188,0,0,0,8,390,214,24,1,75,0,0,0,"-1,172472183","0,14761924","1,2142366332","-1,366881789","-0,392360498","0,7969659849","0,0484045219"
1,0,338672,2443384,200596,376196,0,0,0,4,415,257,24,1,75,0,0,0,"-1,030853257","0,2427484493","0,9653168592","-0,218737046","0,7426272344","-0,933121167","0,4213610575"
1,0,338672,1679504,200596,376196,0,0,0,0,382,203,24,1,75,0,0,0,"-1,167619369","0,1454779972","1,0508454808","-0,792482447","0,2673588482","-0,172677577","0,3237479713"
1,0,338672,917744,200604,376196,0,0,0,6,385,221,24,1,75,0,0,0,"-1,166892976","0,1563447773","1,1814684284","-1,247182314","-0,265539894","0,6066971295","0,1000037901"
1,0,338672,2636712,200604,376200,0,0,0,4,412,244,24,1,74,0,0,0,"-0,875819469","0,313289479","0,9060573455","-0,180895182","0,9321639522","-1,171593729","0,4673961481"
1,0,338672,1873100,200604,376200,0,0,0,0,486,207,24,1,75,0,0,0,"-1,004750263","0,2504518376","1,0796312565","-0,570141886","0,3489539887","-0,354336062","0,2196473339"
1,0,338672,1117172,200612,376192,0,0,0,12,631,233,24,1,75,0,0,0,"-0,784199122","0,3961443195","1,2969251733","-0,876591392","-0,251232303","0,4407089477","-0,221252985"
1,0,338672,2747344,200612,376200,0,0,0,2,686,264,24,1,75,0,0,0,"-0,617988475","0,5136062748","1,0682483099","0,2283175296","0,8204594507","-1,203293913","0,1027755379"
1,0,338672,2067944,200612,376200,0,0,0,0,654,241,24,1,75,0,0,0,"-0,714890766","0,4532555233","1,1493119471","-0,256821097","0,3845068423","-0,521756164","-0,004460664"
1,0,338672,1304072,200620,376200,0,0,0,6,661,246,24,1,75,0,0,0,"-0,722838241","0,4517273865","1,2800968615","-0,722754257","-0,144266573","0,2574503485","-0,222665311"
1,0,338672,542280,200620,376200,0,0,0,2,648,205,24,1,75,0,0,0,"-0,815835697","0,3895543759","1,3788246587","-1,26321387","-0,634830481","1,0214140073","-0,360655878"
1,0,338672,2247872,200620,376200,0,0,0,0,680,252,24,2,74,0,0,0,"0,0641442638","0,6135338074","1,5301596744","0,2016470407","0,2006902709","-0,878468051","0,4289367919"
1,0,338672,1476704,200636,376184,10,0,40,46,715,321,24,2,74,0,0,0,"0,2208395852","0,66362202","1,7504933257","-0,123324316","-0,41082494","-0,061281722","0,137332201"
1,0,338672,714788,200636,376268,0,0,0,2,687,254,24,1,75,0,0,0,"-0,699279617","0,4894751862","1,3839925697","-1,067181052","-0,563030183","0,8619674361","-0,416848944"
1,0,338672,2432332,200636,376268,0,0,0,0,456,276,25,1,74,0,0,0,"-0,749916981","1,0371024919","0,7869849193","-0,002685212","0,7029013305","-0,979329239","-0,1033297"
1,0,338672,1672496,200644,376268,0,0,0,12,392,229,24,1,75,0,0,0,"-1,120546531","0,1704056563","1,0786314331","-0,749214829","0,2414839715","-0,158456595","0,2743657385"
1,0,338672,910736,200644,376268,0,0,0,2,385,213,24,1,75,0,0,0,"-1,180036549","0,1544364712","1,178117821","-1,263638179","-0,265444717","0,6116972971","0,1100667107"
1,0,338672,2622180,200644,376264,0,0,0,0,473,334,24,2,74,0,0,0,"-0,135697592","0,5234195186","1,3732771197","0,3337061956","0,505758777","-1,270021117","0,7522038549"
1,0,338672,1857316,200652,376264,0,0,0,10,407,242,24,1,75,0,0,0,"-1,079117014","0,2054259964","1,058407119","-0,606698684","0,3535081834","-0,341565218","0,290672344"
1,0,338672,1107732,200652,376264,0,0,0,32,986,1301,27,1,72,0,0,0,"1,542696268","4,2019686933","1,1080479737","1,085375069","-1,043007075","0,5346570234","-3,080994076"
2,0,338672,2805208,200652,376264,6,0,6,0,1363,2056,30,2,69,0,0,0,"4,3371241076","8,0892210012","1,0467226617","5,4970265041","2,8446430347","2,0721041268","-4,2176032"
1,0,338672,2074368,200660,376264,0,0,0,6,651,535,24,1,75,0,0,0,"-0,391501121","0,8086107342","1,2098141007","0,0572723346","0,2213961928","-0,46392389","-0,271412181"
1,0,338672,1310512,200660,376264,0,0,0,2,658,243,23,2,75,0,0,0,"-0,215666888","-0,150188145","1,8693165796","-0,588210732","-0,422203191","0,1367491992","0,6744165129"
1,0,338672,544640,200660,376264,0,0,0,0,645,234,24,1,75,0,0,0,"-0,790870851","0,427687784","1,3814472422","-1,235962877","-0,648331263","1,0247020244","-0,379411742"
1,0,338672,2176944,200668,376264,0,0,0,6,662,253,25,1,75,0,0,0,"-0,648951463","1,1053662875","0,9703032233","0,0752460186","0,3961502536","-0,657517372","-0,431386411"
1,0,338672,1431472,200668,376264,0,0,0,2,636,207,24,1,75,0,0,0,"-0,802666861","0,3887791372","1,2363313489","-0,709428034","-0,023102431","0,1154108485","-0,112837874"
1,0,338672,677016,200668,376264,0,0,0,0,653,207,24,1,75,0,0,0,"-0,804948985","0,4028666355","1,3605535505","-1,172979273","-0,546249242","0,8851701405","-0,331726911"
1,0,338672,2390792,200676,376260,0,0,0,184,720,279,24,2,75,0,0,0,"0,0811477776","0,3107072068","1,7826936561","0,5974394364","0,194309958","-0,970134161","0,2440143405"
1,0,338672,1635052,200676,376272,0,0,0,2,652,211,24,1,75,0,0,0,"-0,768148679","0,4105992287","1,2146411907","-0,561702284","0,1062230317","-0,088613173","-0,086628252"
1,0,338672,877388,200676,376272,0,0,0,0,682,227,24,2,75,0,0,0,"-0,178378742","0,489432449","1,7670625107","-0,621261317","-0,771295381","0,5485452095","0,1150332505"
1,0,338672,2601944,200684,376272,0,0,0,12,434,235,24,1,74,0,0,0,"-0,854495629","0,3132801802","0,9343190324","-0,18414978","0,901916491","-1,135378953","0,4297522516"
1,0,338672,1845272,200684,376272,0,0,0,2,388,212,24,1,75,0,0,0,"-1,14615873","0,1638268351","1,0354282313","-0,670331714","0,3719036408","-0,338856586","0,3504194868"
1,0,338672,1093640,200684,376272,0,0,0,0,385,211,24,1,75,0,0,0,"-1,178700962","0,1577712622","1,1478967222","-1,151530291","-0,139447539","0,4250363422","0,162205293"
1,0,338672,2728404,200692,376272,0,0,0,6,417,255,25,1,74,0,0,0,"-0,819435053","0,9686640198","0,7239127232","0,1329410618","0,9341450849","-1,290581531","0,0455888736"
2,0,338672,2044908,200692,376272,0,0,0,2,397,210,24,1,75,0,0,0,"-0,947596257","0,4916242062","1,087266766","0,7970254287","4,195550185","2,8391674253","0,8841744528"
1,0,338672,1287180,200692,376272,0,0,0,0,382,214,24,1,75,0,0,0,"-1,17340062","0,1602637551","1,1169037814","-1,028638002","-0,00760358","0,2283879756","0,2142957495"
1,0,338672,523340,200700,376272,0,0,0,6,441,212,24,1,75,0,0,0,"-1,113087256","0,1992211368","1,275336674","-1,454047261","-0,556522379","1,0132254423","-0,072965151"
1,0,338672,2238468,200700,376272,0,0,0,8,637,246,24,1,74,0,0,0,"-0,560738071","0,5233653636","1,1013370928","-0,219555393","0,5532635592","-0,735203063","0,0345834355"
1,0,338672,1474596,200700,376272,0,0,0,0,650,238,24,1,75,0,0,0,"-0,748681964","0,4451772759","1,2415536273","-0,6385103","-0,017886684","0,0801796239","-0,147725037"
1,0,338672,707704,200708,376272,0,0,0,10,683,267,24,1,75,0,0,0,"-0,689999435","0,4917697808","1,3964785842","-1,053647925","-0,574975408","0,8714504347","-0,429914296"
1,0,338672,2417524,200708,376272,0,0,0,2,679,262,24,1,74,0,0,0,"-0,478740996","0,5939337346","1,0928543982","-0,056481371","0,6475558707","-0,90813842","0,0109718831"
1,0,338672,1653628,200708,376272,0,0,0,0,683,239,24,1,75,0,0,0,"-0,693463608","0,4791381216","1,2324815943","-0,493783585","0,0884567931","-0,097161472","-0,149820865"
1,0,338672,887532,200716,376272,0,0,0,6,712,257,24,1,75,0,0,0,"-0,654867093","0,5145699334","1,3782483744","-0,927320011","-0,459487758","0,6902286401","-0,412425684"
1,0,338672,2594140,200716,376272,0,0,0,2,731,308,25,1,75,0,0,0,"-0,476625894","1,2498923605","0,9504298494","0,4567346922","0,6177615042","-1,060424147","-0,468715543"
1,0,338672,1843920,200716,376192,0,0,0,0,824,474,24,2,74,0,0,0,"0,5033352263","1,0263660499","1,7159124401","0,3112203611","-0,269933921","-0,398820981","-0,085578436"
1,0,338672,1082048,200728,376192,0,0,0,30,674,240,24,1,75,0,0,0,"-0,710641285","0,4210344012","1,3517060884","-0,834084042","-0,302291879","0,4840072801","-0,311948356"
1,0,338672,2717584,200728,376192,0,0,0,2,485,270,24,1,74,0,0,0,"-0,743766626","0,4226873235","0,9391732502","-0,036160026","0,9377497748","-1,238372776","0,3636598588"
