runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9,Principale10,Principale11,Principale12,Principale13,Principale14,Principale15,Principale16
1,0,353340,1849888,195000,322632,0,0,0,0,594,234,24,1,75,0,0,0,"-0,152692236","-0,581522184","-0,91632793","0,1174883563","-0,182846287","0,0384971619","-0,068126836","0,2461146407","-0,201601333","0,0686010398","0,2409394573","0,2567937154","0,116139024","0,3714014758","-0,060307355","0,0249155772"
1,0,353340,1094460,195000,322632,0,0,0,2,402,232,25,1,75,0,0,0,"-0,424102873","-0,137914835","-1,081849378","-0,299836206","-0,660102727","0,7514416174","-0,414479561","0,3194876968","0,9425894102","-0,362546953","-0,390496962","-0,004141112","-0,196227352","0,7517180275","0,1039528252","0,155258599"
1,0,353340,2767520,195008,322632,0,0,0,8,421,263,24,1,74,0,0,0,"-0,170401504","-0,62724475","-1,165427774","0,5086052103","0,5556491007","-0,950860709","0,3673288344","0,3268413215","0,1457059615","-0,271540621","-0,241741099","0,4910296854","0,2584419677","0,2009507729","0,0009906953","-0,197759966"
1,0,353340,2051540,195008,322632,0,0,0,0,382,205,24,1,75,0,0,0,"-0,488304625","-0,816466051","-1,070789888","0,0199245389","0,0699536748","-0,202446926","0,3186729822","0,2399775636","0,2892131023","-0,257826311","-0,245962636","0,3273174825","0,2096896584","0,3318592177","-0,039136814","0,0399138757"
1,0,353340,1296364,195008,322632,0,0,0,2,378,208,24,1,75,0,0,0,"-0,515948354","-0,82481324","-0,952807422","-0,456520867","-0,4460962","0,5658827982","0,123821303","0,1679244228","0,3731165767","-0,298819331","-0,263452459","0,3352635855","0,1712372891","0,330918162","-0,013174107","-0,008244538"
1,0,353340,2931996,195016,322636,0,0,0,14,416,262,24,1,75,0,0,0,"-0,337973007","-0,729160265","-1,161122203","0,6808763778","0,6214919832","-1,080486634","0,4338085218","0,3467122573","0,1546022307","-0,18470995","-0,199066014","0,3754526611","0,3363758769","0,2452707646","-0,141939247","0,1268387637"
1,0,353340,2242356,195016,322636,0,0,0,0,399,236,24,1,75,0,0,0,"-0,422741831","-0,760236378","-1,085024599","0,1887053322","0,1746560001","-0,38737647","0,3154134886","0,2654668752","0,2406660605","-0,230064355","-0,225498079","0,3469660618","0,2770279966","0,2904878724","-0,071948857","0,067947407"
1,0,353340,1486676,195016,322636,0,0,0,2,381,204,24,1,75,0,0,0,"-0,509779333","-0,825349523","-0,981196298","-0,337479991","-0,315235279","0,3717949357","0,1727701232","0,1860567996","0,3467241094","-0,284617795","-0,251343636","0,330362536","0,1714123376","0,336103414","-0,017572911","0,0020922837"
1,0,353340,729612,195024,322636,0,0,0,6,386,214,24,1,75,0,0,0,"-0,515876708","-0,81935854","-0,854053644","-0,797592732","-0,841056009","1,1448597278","-0,043583517","0,117092131","0,4132098493","-0,313737749","-0,251778472","0,3427936686","0,1381691546","0,3267450248","0,0000664453","-0,043002803"
1,0,353340,2454996,195024,322636,0,0,0,0,435,272,24,1,74,0,0,0,"-0,155530879","-0,591766286","-1,116611845","0,3258090924","0,3312557393","-0,629255499","0,2650337194","0,2947735612","0,1380640609","-0,261746317","-0,215277573","0,4855595251","0,2651181142","0,199040409","0,0185524279","-0,214927033"
1,0,353340,1707508,195024,322636,0,0,0,2,389,218,24,1,75,0,0,0,"-0,475221588","-0,798588163","-1,008280834","-0,175720221","-0,176141125","0,1513391774","0,20592152","0,2106923682","0,3114738994","-0,265676976","-0,240003187","0,3389915574","0,2093856452","0,3162133397","-0,037758335","0,0237181132"
1,0,353340,958364,195032,322636,0,0,0,6,386,210,24,1,75,0,0,0,"-0,512750984","-0,822492121","-0,890132787","-0,656974433","-0,682548713","0,9112630364","0,0197034851","0,1386598311","0,3905412487","-0,302707322","-0,246599136","0,3391449328","0,1426272554","0,3304284782","-0,005821381","-0,029870356"
1,0,353340,2674236,195032,322636,0,0,0,0,416,244,24,2,74,0,0,0,"0,3481728991","-0,610203681","-0,74868355","0,7952383197","0,1688092379","-1,002311436","0,8302711907","-1,607233788","0,5377782693","-0,164212467","-0,315779544","0,3481010767","0,0456145033","0,389535601","0,0432601755","-0,13271787"
1,0,353340,1913212,195032,322636,0,0,0,2,385,211,24,1,75,0,0,0,"-0,482077782","-0,809392808","-1,043559345","-0,056494106","-0,029808188","-0,060029832","0,2717716927","0,2291201715","0,2997418439","-0,261340222","-0,242445783","0,3345519304","0,2086670996","0,3230101967","-0,040183472","0,034031321"
1,0,353340,1158552,195040,322636,0,0,0,6,398,223,24,1,75,0,0,0,"-0,474170301","-0,793331064","-0,91196948","-0,50564157","-0,558847002","0,7121404363","0,0426021682","0,1615141973","0,3470888771","-0,277940266","-0,225065822","0,3451144515","0,1744592044","0,3137059699","-0,024467446","-0,010475122"
1,0,353340,2794248,195040,322636,0,0,0,0,423,273,24,1,74,0,0,0,"-0,160917828","-0,598999932","-1,175430381","0,5305967463","0,5679107532","-0,975836902","0,3700735643","0,3267709076","0,1364570614","-0,266588779","-0,241172602","0,491873888","0,2951081639","0,189469453","0,0047901699","-0,190717505"
1,0,353340,2106960,195040,322636,0,0,0,2,390,206,24,1,75,0,0,0,"-0,473964014","-0,8092786","-1,071604249","0,0655317846","0,1030305965","-0,257547477","0,3196246305","0,2476103789","0,2677772251","-0,243493517","-0,224774346","0,3278166887","0,2054602933","0,3303569809","-0,043967699","0,043898713"
1,0,353340,1359708,195048,322632,0,0,0,6,431,219,24,1,75,0,0,0,"-0,423730923","-0,765457904","-0,925448622","-0,352122619","-0,434542466","0,5111990827","0,0508268445","0,1836422824","0,2461446186","-0,214756665","-0,140705999","0,3265059283","0,1546444945","0,3300901223","-0,030129483","-0,001835283"
2,0,353340,2996824,195048,322636,0,0,0,0,572,223,24,1,75,0,0,0,"0,0215788976","-0,286356877","-1,029556136","2,1466107978","4,3072413471","2,2465027701","0,7659603218","-0,063879103","-0,116404989","0,155103455","0,3679365177","0,2564019844","0,1832809289","0,4087493929","-0,134806763","0,0394153797"
1,0,353340,2319180,195048,322636,0,0,0,2,631,247,25,1,74,0,0,0,"0,1352803656","0,1953354856","-1,166101468","0,6334506942","0,1099522508","-0,497945132","-0,461817896","0,4626466468","0,2656674261","-0,032513353","0,1096320667","0,0280339995","-0,328149174","0,754565624","0,1658255108","-0,0867948"
1,0,353340,1559404,195056,322636,0,0,0,6,657,241,24,1,75,0,0,0,"-0,062240168","-0,522655817","-0,826397556","0,0050507699","-0,415761979","0,3442255852","-0,245218319","0,2290095349","-0,318670138","0,1536548138","0,389090275","0,2433570388","0,0593377559","0,3813388926","-0,061964218","0,0051091486"
1,0,353084,805488,195072,322620,0,0,0,100,711,325,25,1,75,0,0,0,"0,1635581987","0,1247306361","-0,707426337","-0,01621585","-1,060126547","1,1070131481","-1,108117131","0,3961453927","0,3251403416","0,062131423","0,2734877309","0,0237129617","-0,410858123","0,6608297714","-0,106237405","0,1645569338"
2,0,353084,2519620,195072,322636,0,0,0,2,666,257,24,1,75,0,0,0,"0,1758999765","-0,152273004","-0,872152984","1,9616478871","3,9236570213","2,7487297967","0,4723995346","-0,092989347","-0,292111569","0,2767936117","0,5576370547","0,2287029435","0,1562503727","0,3795967636","-0,147128959","0,0179674594"
1,0,353084,1763940,195072,322636,0,0,0,0,628,202,25,1,75,0,0,0,"-0,112332405","0,0572736956","-1,044481721","0,291886987","-0,284962368","0,091175527","-0,538447399","0,4017080393","0,3113598094","0,0408535592","0,1752926158","-0,152638807","-0,380464203","0,8581018695","0,0996982734","0,1653471769"
1,0,353084,1019364,195080,322628,0,0,0,6,630,225,24,1,75,0,0,0,"-0,143605472","-0,562525163","-0,738276896","-0,384971586","-0,757272964","0,882526103","-0,331993935","0,1722541346","-0,210957547","0,090744783","0,3235494377","0,2243817054","0,0057599514","0,3818264145","-0,025383558","-0,037674078"
1,0,353084,2741276,195080,322636,0,0,0,2,673,272,24,1,74,0,0,0,"0,1966126258","-0,357414495","-1,003164262","0,7210661441","0,4215344976","-0,891293022","-0,007260092","0,3483207003","-0,473238649","0,1349572779","0,3534381852","0,3623143173","0,1087958965","0,2671962588","-0,000706642","-0,21518171"
1,0,353084,1994292,195080,322636,0,0,0,0,647,224,24,1,75,0,0,0,"-0,08918242","-0,531558428","-0,887460378","0,2407729764","-0,097784116","-0,107199995","-0,097248335","0,2649300175","-0,350154841","0,163390904","0,3727003976","0,2078170296","0,0600101691","0,385229005","-0,056607087","0,0249652877"
1,0,353084,1242456,195088,322628,0,0,0,6,657,239,24,1,75,0,0,0,"-0,081185444","-0,517775442","-0,755137746","-0,20431176","-0,625464777","0,6624056737","-0,325830606","0,1989765415","-0,292993089","0,1405044821","0,3806115031","0,2243852066","0,0308260063","0,369132106","-0,046194601","-0,017429656"
1,0,353084,2878176,195088,322636,0,0,0,2,671,256,24,1,74,0,0,0,"0,1802948927","-0,377986779","-1,028301847","0,7892036235","0,5250702771","-1,034383819","0,0460494105","0,3587377803","-0,48650921","0,1418638141","0,361809594","0,3491488387","0,0829595329","0,2886461822","0,006849963","-0,21443213"
1,0,353084,2194684,195088,322636,0,0,0,4,642,227,24,1,75,0,0,0,"-0,084532091","-0,537206287","-0,915846275","0,369899134","0,0392141753","-0,311008628","-0,043984156","0,2867795296","-0,352096853","0,1617148599","0,3603620057","0,2168215057","0,0741073947","0,3747078023","-0,072576718","0,0405162518"
1,0,353084,1429048,195096,322636,0,0,0,6,641,217,24,1,75,0,0,0,"-0,122949648","-0,558669976","-0,796784322","-0,123907323","-0,478019874","0,465483259","-0,233804528","0,2118324623","-0,278744907","0,1285005958","0,3600097732","0,2122567072","0,0043731182","0,3938604426","-0,035519823","-0,015473178"
1,0,353084,669272,195096,322636,0,0,0,2,652,222,24,2,75,0,0,0,"0,42571751","-0,508354022","-0,259025932","-0,215628298","-1,341638208","1,0996828449","0,0067015109","-1,779081948","0,1477850572","0,2247874479","0,3001723726","0,087686446","-0,212849091","0,5573129073","0,0077703654","0,0167789435"
1,0,353084,2382556,195096,322636,0,0,0,0,625,262,24,1,75,0,0,0,"-0,06636856","-0,501911438","-0,952646508","0,506010376","0,1558660478","-0,496852014","0,0011851695","0,306975362","-0,318976226","0,1349018732","0,2963404843","0,2512466279","0,1808474323","0,3166329807","-0,101710736","0,0731020069"
1,0,353084,1626876,195104,322628,0,0,0,8,378,210,24,1,75,0,0,0,"-0,507774717","-0,817718523","-0,972699709","-0,245909213","-0,216951623","0,2262783827","0,20413646","0,2052049762","0,3467952565","-0,287050987","-0,265623375","0,3273546414","0,1771602881","0,3011973387","-0,033233685","0,0152653727"
1,0,353084,869036,195104,322636,0,0,0,2,375,203,24,1,75,0,0,0,"-0,549263872","-0,824938882","-0,865052317","-0,741071533","-0,728636468","0,9950561749","0,0233089804","0,1266204076","0,4183065918","-0,320817679","-0,273066396","0,3177951833","0,1309481355","0,3199046875","0,0123693766","-0,038802441"
1,0,353084,2588748,195104,322636,0,0,0,0,407,251,24,1,75,0,0,0,"-0,39058995","-0,720118692","-1,107840487","0,4245981521","0,4042724203","-0,739270718","0,3814043833","0,303740259","0,192394903","-0,205707167","-0,217985561","0,3403774858","0,3182474779","0,2481008704","-0,094959391","0,0985498273"
1,0,353084,1836348,195112,322628,0,0,0,8,436,275,24,1,75,0,0,0,"-0,343805929","-0,680323491","-0,960807427","0,0078938912","-0,137994008","0,0355741076","0,1151122368","0,2422952488","0,2078519751","-0,201019733","-0,170993538","0,3583474148","0,2919814895","0,2248041224","-0,095151871","0,0594885176"
1,0,353084,1079660,195112,322636,0,0,0,2,422,235,24,1,75,0,0,0,"-0,438021487","-0,738973868","-0,865533634","-0,531113731","-0,624925698","0,7943667147","-0,019260501","0,1571483878","0,2947055938","-0,243943857","-0,181010635","0,3246398757","0,181029044","0,2882298473","-0,022887944","-0,011334014"
1,0,353084,2768772,195112,322636,0,0,0,0,431,260,24,1,74,0,0,0,"-0,17206769","-0,596794223","-1,146010255","0,5018388982","0,5595904232","-0,955599037","0,3646701269","0,32412391","0,1128710156","-0,251196967","-0,21733606","0,4606372013","0,2534703711","0,1923733811","0,0188234789","-0,200020301"
1,0,353084,2032612,195112,322636,0,0,0,0,432,251,24,1,75,0,0,0,"-0,373636665","-0,699978531","-1,007391299","0,0958138897","0,0126089339","-0,170116077","0,2008731454","0,2522185019","0,1840295355","-0,189555455","-0,161371864","0,3303788082","0,2685552182","0,2616933168","-0,072375918","0,0596791106"
1,0,353084,1285376,195120,322640,0,0,0,10,426,249,24,1,75,0,0,0,"-0,405774334","-0,728668198","-0,882877296","-0,375135925","-0,495202261","0,5888976861","0,0087529314","0,1846077655","0,2773819942","-0,235261373","-0,179837037","0,3434513954","0,2059092132","0,2626715341","-0,053933289","0,0098915784"
1,0,353084,2940376,195120,322644,0,0,0,0,453,280,24,1,75,0,0,0,"-0,279636231","-0,637544931","-1,131044714","0,7197514958","0,6064541435","-1,084233745","0,3798669348","0,3473913588","0,057211631","-0,123512997","-0,124534151","0,3451482784","0,3705831747","0,2190611834","-0,13328211","0,1339387038"
1,0,353084,2254580,195120,322644,0,0,0,0,414,228,24,1,75,0,0,0,"-0,418212159","-0,743767299","-1,055828234","0,195716073","0,1857249505","-0,403521723","0,3059057068","0,2681439146","0,199487484","-0,202988958","-0,185799221","0,31820897","0,2433448991","0,2868582665","-0,062304138","0,0636097206"
1,0,353084,1494804,195128,322636,0,0,0,14,431,242,24,1,75,0,0,0,"-0,397290674","-0,737250517","-0,908992477","-0,241524088","-0,35097592","0,3750842967","0,0589991665","0,2066198267","0,2465899076","-0,217773608","-0,160814987","0,3390347077","0,1917274293","0,2706416028","-0,062543441","0,0198680778"
1,0,353084,737044,195128,322644,0,0,0,0,413,236,23,2,75,0,0,0,"0,0549781579","-1,348261053","-0,223578868","-0,61686383","-1,141027276","1,0290198995","0,7898123216","-1,959435081","0,1306038999","-0,074044436","-0,116580619","0,5573765848","0,3811110567","-0,000349878","-0,124288515","-0,117716164"
1,0,353084,2454108,195128,322644,0,0,0,0,446,281,25,1,74,0,0,0,"-0,101693112","0,0779786206","-1,262467247","0,575963397","0,2742499408","-0,657335221","-0,186485955","0,4634404995","0,7150521956","-0,333604499","-0,362923478","0,1238796887","-0,121263904","0,6140317689","0,1442689734","-0,044637182"
1,0,353084,1694332,195136,322636,0,0,0,14,431,249,24,1,75,0,0,0,"-0,38294989","-0,726905751","-0,938509496","-0,107908032","-0,218720267","0,1736441905","0,1046315379","0,2272137916","0,230520653","-0,210878035","-0,163811326","0,3451528175","0,2186003661","0,2582598764","-0,076026003","0,0369653126"
1,0,353084,932660,195136,322644,0,0,0,0,415,233,24,1,75,0,0,0,"-0,457660454","-0,745049878","-0,848726785","-0,634321868","-0,72092625","0,9423558856","-0,043072757","0,1407720353","0,3244225437","-0,260362175","-0,195611934","0,3252507862","0,176326548","0,2897234976","-0,011117457","-0,021423173"
1,0,353084,2643536,195136,322644,0,0,0,0,448,267,25,1,75,0,0,0,"-0,275657827","-0,023888226","-1,267760367","0,7512916924","0,3619886054","-0,814364931","-0,106528308","0,4807048654","0,6948782007","-0,228638892","-0,293493227","-0,012662218","-0,063969641","0,6832639288","0,0192134894","0,2738639956"
1,0,353084,1879688,195144,322636,0,0,0,8,480,261,23,2,75,0,0,0,"0,2237085713","-1,258081723","-0,349299313","0,2014069558","-0,406825798","-0,118340567","0,9599041213","-1,832908172","-0,125502448","0,0745478678","0,0357156486","0,5557658899","0,4413441656","-0,026414279","-0,204158062","-0,033341294"
1,0,353084,1121676,195144,322644,0,0,0,0,635,271,24,2,75,0,0,0,"0,4678522962","-0,455547354","-0,330942545","0,1046627112","-1,052804041","0,6477568308","0,107066239","-1,729494985","0,1641930836","0,2051252092","0,2308255354","0,1376760718","-0,064243801","0,4733994947","-0,044660566","0,0749492165"
1,0,353084,2769148,195144,322644,0,0,0,0,692,311,24,1,75,0,0,0,"0,0973408559","-0,373241405","-0,965200731","0,8637706189","0,3604681739","-0,870143297","-0,039210218","0,3595971753","-0,50056951","0,2474003112","0,4284626779","0,2653190802","0,2642257533","0,26406426","-0,156676906","0,1202002719"
1,0,353084,2069600,195152,322636,0,0,0,8,656,237,24,1,75,0,0,0,"-0,05802663","-0,5164265","-0,880584603","0,3184019513","-0,059489063","-0,17971626","-0,107780058","0,2802868466","-0,364969016","0,1747723171","0,3903978457","0,2261557981","0,0707720855","0,3608914493","-0,078827391","0,0372722208"
1,0,353084,1310312,195152,322644,0,0,0,0,657,231,24,2,75,0,0,0,"0,4617445821","-0,482906197","-0,355172749","0,2025374757","-0,91136202","0,450066176","0,1609395943","-1,715762476","0,0788331436","0,2593328366","0,3146782667","0,092333437","-0,156156774","0,5391103915","-0,020710168","0,0643150095"
1,0,353084,2950380,195152,322644,0,0,0,0,712,293,24,1,74,0,0,0,"0,2800441096","-0,287264507","-1,010752776","0,9099033109","0,5338964198","-1,094218117","-0,025123704","0,3751288678","-0,579821426","0,2025139255","0,4390356845","0,3635520146","0,1430634712","0,2468208173","-0,021231656","-0,192463662"
1,0,353084,2273040,195152,322644,0,0,0,2,665,246,24,1,75,0,0,0,"-0,030899286","-0,485850457","-0,912582864","0,4591439422","0,0708929074","-0,383571861","-0,070967693","0,298948229","-0,40814892","0,1982088637","0,4073586929","0,2234877496","0,1074556853","0,3526733963","-0,086007606","0,0546799658"
1,0,353084,1521704,195160,322644,0,0,0,6,668,255,24,1,75,0,0,0,"-0,040834505","-0,482955741","-0,787626796","-0,000228135","-0,44951341","0,3831681641","-0,282015956","0,2301737846","-0,337651126","0,1663651581","0,402878791","0,2359327722","0,0737263947","0,3439912794","-0,067748447","0,0095896643"
1,0,353084,768040,195160,322644,0,0,0,0,668,238,24,1,75,0,0,0,"-0,088882145","-0,499786701","-0,680901519","-0,500399445","-0,954049159","1,145923312","-0,456965145","0,1505888778","-0,277368772","0,1402337046","0,4099241582","0,2161001366","0,0037386634","0,3785193718","-0,01437698","-0,049810733"
1,0,353084,2486948,195160,322644,0,0,0,2,696,275,24,2,75,0,0,0,"0,6090934897","-0,386152652","-0,505509684","1,0306955875","-0,150999545","-0,731682963","0,3681706718","-1,589002085","-0,110604558","0,3615366929","0,3858492482","0,1136795004","-0,021692855","0,47772504","-0,108081265","0,1631082877"
1,0,353084,1726976,195168,322636,0,0,0,6,678,244,24,1,75,0,0,0,"-0,031654007","-0,485536539","-0,815885635","0,1274534614","-0,307719886","0,1733140743","-0,23293823","0,2492517668","-0,385046213","0,1943618304","0,4370097257","0,2215349431","0,0545703875","0,3619309958","-0,067323389","0,0165989704"
